Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Tim Duncan*21SAS,21.1,11.9,2.7,0.7,2.5,0.549,0,0.662,883.66
Dominique Wilkins*27ATL,29,6.3,3.3,1.5,0.6,0.463,0.292,0.818,883.6
DeMarcus Cousins26TOT,27,11,4.6,1.4,1.3,0.452,0.361,0.772,882.36
LeBron James35LAL,25.3,7.8,10.2,1.2,0.5,0.493,0.348,0.693,882.3
Charles Barkley*31PHO,23,11.1,4.1,1.6,0.7,0.486,0.338,0.748,882
Karl Malone*37UTA,23.2,8.3,4.5,1.1,0.8,0.498,0.4,0.793,881.79
Chris Paul27LAC,16.9,3.7,9.7,2.4,0.1,0.481,0.328,0.885,881.76
Kobe Bryant*30LAL,26.8,5.2,4.9,1.5,0.5,0.467,0.351,0.856,880.84
Stephen Curry25GSW,24,4.3,8.5,1.6,0.2,0.471,0.424,0.885,879.65
Joel Embiid24PHI,27.5,13.6,3.7,0.7,1.9,0.484,0.3,0.804,879.57
Derrick Rose22CHI,25,4.1,7.7,1,0.6,0.445,0.332,0.858,878.9
Peja Stojaković26SAC,24.2,6.3,2.1,1.3,0.2,0.48,0.433,0.927,878.54
Julius Erving*30PHI,24.6,8,4.4,2.1,1.8,0.521,0.222,0.787,878.5
Hakeem Olajuwon*23HOU,23.5,11.5,2,2,3.4,0.526,0,0.645,878.46
Chris Webber*22WSB,23.7,7.6,5,1.8,0.6,0.543,0.441,0.594,877.92
Alex English*29DEN,28.4,7.3,4.8,1.4,1.5,0.516,0.167,0.829,877.24
Kawhi Leonard27TOR,26.6,7.3,3.3,1.8,0.4,0.496,0.371,0.854,877.2
Magic Johnson*22LAL,18.6,9.6,9.5,2.7,0.4,0.537,0.207,0.76,877.07
James Harden23HOU,25.9,4.9,5.8,1.8,0.5,0.438,0.368,0.851,877.07
Jerry Stackhouse26DET,29.8,3.9,5.1,1.2,0.7,0.402,0.351,0.822,876.36
Stephon Marbury27NYK,21.7,3,8.1,1.5,0.1,0.462,0.354,0.834,876
Hakeem Olajuwon*24HOU,23.4,11.4,2.9,1.9,3.4,0.508,0.2,0.702,875.84
Patrick Ewing*29NYK,24,11.2,1.9,1.1,3,0.522,0.167,0.738,875.52
Yao Ming*25HOU,22.3,10.2,1.5,0.5,1.6,0.519,0,0.853,875.52
Ray Allen*25MIL,22,5.2,4.6,1.5,0.2,0.48,0.433,0.888,874.78
Jayson Tatum24BOS,30.1,8.8,4.6,1.1,0.7,0.466,0.35,0.854,874.53
Kevin Durant32BRK,26.9,7.1,5.6,0.7,1.3,0.537,0.45,0.882,873.84
Allen Iverson*32DEN,26.4,3,7.1,2,0.1,0.458,0.345,0.809,873.62
Dwyane Wade*30MIA,22.1,4.8,4.6,1.7,1.3,0.497,0.268,0.791,873.16
Gary Payton*34SEA,20.8,4.8,8.8,1.8,0.2,0.448,0.298,0.692,873.12
Pau Gasol*26MEM,20.8,9.8,3.4,0.5,2.1,0.538,0.273,0.748,872.42
Charles Barkley*33HOU,19.2,13.5,4.7,1.3,0.5,0.484,0.283,0.694,871.7
Kawhi Leonard28LAC,27.1,7.1,4.9,1.8,0.6,0.47,0.378,0.886,871.56
Gilbert Arenas23WAS,25.5,4.7,5.1,1.7,0.3,0.431,0.365,0.814,871.17
Dirk Nowitzki*30DAL,25.9,8.4,2.4,0.8,0.8,0.479,0.359,0.89,870.87
Karl-Anthony Towns23MIN,24.4,12.4,3.4,0.9,1.6,0.518,0.4,0.836,870.53
Ray Allen*31SEA,26.4,4.5,4.1,1.5,0.2,0.438,0.372,0.903,870.48
Kevin Johnson30PHO,20.1,3.6,9.3,1.5,0.2,0.496,0.441,0.852,870.2
Chris Bosh*22TOR,22.6,10.7,2.5,0.6,1.3,0.496,0.343,0.785,870.1
Kevin Love22MIN,20.2,15.2,2.5,0.6,0.4,0.47,0.417,0.85,869.94
Jimmy Butler28MIN,22.2,5.3,4.9,2,0.4,0.474,0.35,0.854,869.79
Dirk Nowitzki*22DAL,21.8,9.2,2.1,1,1.2,0.474,0.387,0.838,868.68
Michael Jordan*31CHI,26.9,6.9,5.3,1.8,0.8,0.411,0.5,0.801,868.53
Shaquille O'Neal*20ORL,23.4,13.9,1.9,0.7,3.5,0.562,0,0.592,867.91
Luka Dončić21DAL,27.7,8,8.6,1,0.5,0.479,0.35,0.73,867.79
Stephon Marbury21NJN,23.4,2.6,8.7,1,0.1,0.439,0.367,0.832,867.64
Alonzo Mourning*25MIA,23.2,10.4,2.3,1,2.7,0.523,0.3,0.685,867.14
Stephon Marbury23NJN,23.9,3.1,7.6,1.2,0.1,0.441,0.328,0.79,867.14
Magic Johnson*24LAL,17.6,7.3,13.1,2.2,0.7,0.565,0.207,0.81,865.58
Damian Lillard26POR,27,4.9,5.9,0.9,0.3,0.444,0.37,0.895,865.19
Chris Mullin*27GSW,25.7,5.4,4,2.1,0.8,0.536,0.301,0.884,864.56
Terrell Brandon25CLE,19.3,3.3,6.5,1.8,0.4,0.465,0.387,0.887,864.36
George Gervin*29SAS,32.3,5,2.4,1,0.6,0.5,0.278,0.864,863.94
Dwight Howard22ORL,20.7,14.2,1.3,0.9,2.1,0.599,0,0.59,863.33
Scottie Pippen*29CHI,21.4,8.1,5.2,2.9,1.1,0.48,0.345,0.716,863.32
Grant Hill*25DET,21.1,7.7,6.8,1.8,0.7,0.452,0.143,0.74,862.84
World B. Free26SDC,30.2,3.5,4.2,1.2,0.5,0.474,0.36,0.753,862.6
Mark Aguirre24DAL,29.5,5.9,4.5,1,0.3,0.524,0.268,0.749,862.45
Pau Gasol*30LAL,18.8,10.2,3.3,0.6,1.6,0.529,0.333,0.823,862.1
Kyrie Irving27BRK,27.4,5.2,6.4,1.4,0.5,0.478,0.394,0.922,861.98
Steve Francis23HOU,19.9,6.9,6.5,1.8,0.4,0.451,0.396,0.817,861.84
Chris Bosh*23TOR,22.3,8.7,2.6,0.9,1,0.494,0.4,0.844,861.56
Patrick Ewing*31NYK,24.5,11.2,2.3,1.1,2.7,0.496,0.286,0.765,861.04
Larry Bird*33BOS,24.3,9.5,7.5,1.4,0.8,0.473,0.333,0.93,860.67
Kawhi Leonard24SAS,21.2,6.8,2.6,1.8,1,0.506,0.443,0.874,860.6
Paul George28OKC,28,8.2,4.1,2.2,0.4,0.438,0.386,0.839,859.77
DeMarcus Cousins24SAC,24.1,12.7,3.6,1.5,1.7,0.467,0.25,0.782,859.32
Elton Brand23LAC,18.5,11.3,2.5,1.1,2.5,0.502,0,0.685,859.32
Magic Johnson*26LAL,18.8,5.9,12.6,1.6,0.2,0.526,0.233,0.871,859.2
Ray Allen*30SEA,25.1,4.3,3.7,1.3,0.2,0.454,0.412,0.903,859.14
Larry Bird*25BOS,22.9,10.9,5.8,1.9,0.9,0.503,0.212,0.863,858.8
Dirk Nowitzki*31DAL,25,7.7,2.7,0.9,1,0.481,0.421,0.915,858.75
Kevin Johnson23PHO,22.5,3.6,11.4,1.3,0.2,0.499,0.195,0.838,857.28
Chris Paul30LAC,19.5,4.2,10,2.1,0.2,0.462,0.371,0.896,856.74
Kyle Lowry30TOR,22.4,4.8,7,1.5,0.3,0.464,0.412,0.819,856.46
Michael Redd27MIL,26.7,3.7,2.3,1.2,0.2,0.465,0.382,0.829,856.32
Blake Griffin24LAC,24.1,9.5,3.9,1.2,0.6,0.528,0.273,0.715,855.62
Gary Payton*28SEA,21.8,4.6,7.1,2.4,0.2,0.476,0.313,0.715,854.56
Clyde Drexler*29POR,25,6.6,6.7,1.8,0.9,0.47,0.337,0.794,854.32
Kevin Johnson24PHO,22.2,3.5,10.1,2.1,0.1,0.516,0.205,0.843,853.2
Chris Paul25NOH,15.9,4.1,9.8,2.4,0.1,0.463,0.388,0.878,853.2
Dirk Nowitzki*25DAL,21.8,8.7,2.7,1.2,1.4,0.462,0.341,0.877,852.75
Grant Hill*23DET,20.2,9.8,6.9,1.3,0.6,0.462,0.192,0.751,852.72
Kyrie Irving28BRK,26.9,4.8,6,1.4,0.7,0.506,0.402,0.922,851.56
LaMarcus Aldridge25POR,21.8,8.8,2.1,1,1.2,0.5,0.174,0.791,851.4
Chris Webber*23WSB,20.1,10.3,4.6,1.7,1.9,0.518,0.397,0.565,850.2
Kobe Bryant*31LAL,27,5.4,5,1.5,0.3,0.456,0.329,0.811,849.72
DeMar DeRozan27TOR,27.3,5.2,3.9,1.1,0.2,0.467,0.266,0.842,849.6
Kevin Garnett*22MIN,20.8,10.4,4.3,1.7,1.8,0.46,0.286,0.704,848.96
LeBron James38LAL,28.9,8.3,6.8,0.9,0.6,0.5,0.321,0.768,848.45
Carmelo Anthony25DEN,28.2,6.6,3.2,1.3,0.4,0.458,0.316,0.83,848.04
Al Jefferson24MIN,23.1,11,1.6,0.8,1.7,0.497,0,0.738,847.77
Paul Pierce*23BOS,25.3,6.4,3.1,1.7,0.8,0.454,0.383,0.745,847.4
Pau Gasol*29LAL,18.3,11.3,3.4,0.6,1.7,0.536,0,0.79,847.3
Blake Griffin22LAC,20.7,10.9,3.2,0.8,0.7,0.549,0.125,0.521,847.08
Dana Barros27PHI,20.6,3.3,7.5,1.8,0,0.49,0.464,0.899,846.45
Magic Johnson*23LAL,16.8,8.6,10.5,2.2,0.6,0.548,0,0.8,846.4
Gary Payton*34TOT,20.4,4.2,8.3,1.7,0.3,0.454,0.297,0.71,846.11
Isiah Thomas*23DET,21.2,4.5,13.9,2.3,0.3,0.458,0.257,0.809,845.82
Dominique Wilkins*32ATL,28.1,7,3.8,1.2,0.6,0.464,0.289,0.835,845.82
DeMarcus Cousins23SAC,22.7,11.7,2.9,1.5,1.3,0.496,0,0.726,845.64
Magic Johnson*28LAL,19.6,6.2,11.9,1.6,0.2,0.492,0.196,0.853,845.46
Chauncey Billups29DET,18.5,3.1,8.6,0.9,0.1,0.418,0.433,0.894,844.74
Steve Francis25HOU,21,6.2,6.2,1.7,0.5,0.435,0.354,0.8,844.6
John Wall26WAS,23.1,4.2,10.7,2,0.6,0.451,0.327,0.801,844.48
Carmelo Anthony22DEN,28.9,6,3.8,1.2,0.4,0.476,0.268,0.808,844.22
Trae Young21ATL,29.6,4.3,9.3,1.1,0.1,0.437,0.361,0.86,843.67
Kobe Bryant*33LAL,27.9,5.4,4.6,1.2,0.3,0.43,0.303,0.845,843.15
Shawn Marion26PHO,19.4,11.3,1.9,2,1.5,0.476,0.334,0.833,841.96
Moses Malone*29PHI,24.6,13.1,1.6,0.8,1.6,0.469,0,0.815,841.5
Damian Lillard28POR,25.8,4.6,6.9,1.1,0.4,0.444,0.369,0.912,841.35
Vince Carter28TOT,24.5,5.2,4.2,1.4,0.6,0.452,0.406,0.798,840.43
Steve Nash*32PHO,18.6,3.5,11.6,0.8,0.1,0.532,0.455,0.899,840.14
Chris Bosh*24TOR,22.7,10,2.5,0.9,1,0.487,0.245,0.817,839.8
Antonio McDyess24DEN,21.2,10.7,1.6,1.5,2.3,0.471,0.111,0.68,839.79
Glen Rice29CHH,26.8,4,2,0.9,0.3,0.477,0.47,0.867,839.22
Anthony Davis28LAL,23.2,9.9,3.1,1.2,2.3,0.532,0.186,0.713,838.89
Charles Barkley*35HOU,16.1,12.3,4.6,1,0.3,0.478,0.16,0.719,838.53
Andrei Kirilenko22UTA,16.5,8.1,3.1,1.9,2.8,0.443,0.338,0.79,838.46
Kyrie Irving30TOT,27.1,5.1,5.5,1.1,0.8,0.494,0.379,0.905,837.76
Hakeem Olajuwon*25HOU,22.8,12.1,2.1,2.1,2.7,0.514,0,0.695,837.72
Deron Williams26UTA,21.3,3.9,9.7,1.2,0.2,0.458,0.345,0.853,837.59
Magic Johnson*25LAL,18.3,6.2,12.6,1.5,0.3,0.561,0.189,0.843,837.52
LaMarcus Aldridge32SAS,23.1,8.5,2,0.6,1.2,0.51,0.293,0.837,837.5
Kevin Durant30GSW,26,6.4,5.9,0.7,1.1,0.521,0.353,0.885,837.32
Yao Ming*27HOU,22,10.8,2.3,0.5,2,0.507,0,0.85,837
Shareef Abdur-Rahim22VAN,23,7.5,3.4,1.4,1.1,0.432,0.306,0.841,836.28
Stephen Curry34GSW,29.4,6.1,6.3,0.9,0.4,0.493,0.427,0.915,836.27
Larry Hughes26WAS,22,6.3,4.7,2.9,0.3,0.43,0.282,0.777,835.92
Amar'e Stoudemire28NYK,25.3,8.2,2.6,0.9,1.9,0.502,0.435,0.792,835.36
Bradley Beal26WAS,30.5,4.2,6.1,1.2,0.4,0.455,0.353,0.842,835.2
John Stockton*29UTA,15.8,3.3,13.7,3,0.3,0.482,0.407,0.842,834.48
Russell Westbrook24OKC,23.2,5.2,7.4,1.8,0.3,0.438,0.323,0.8,834.11
DeMar DeRozan32CHI,27.9,5.2,4.9,0.9,0.3,0.504,0.352,0.877,833.91
Carlos Boozer25UTA,20.9,11.7,3,0.9,0.3,0.561,0,0.685,833.86
Brad Daugherty27CLE,20.2,10.2,4.4,0.7,0.8,0.571,0.5,0.795,833.8
Mitch Richmond*31SAC,25.9,3.9,4.2,1.5,0.3,0.454,0.428,0.861,833.76
Ray Allen*28SEA,23,5.1,4.8,1.3,0.2,0.44,0.392,0.904,833.28
Allen Iverson*31TOT,26.3,3,7.2,1.9,0.2,0.442,0.315,0.795,833
Dwight Howard24ORL,18.3,13.2,1.8,0.9,2.8,0.612,0,0.592,832.8
Dwyane Wade*31MIA,21.2,5,5.1,1.9,0.8,0.521,0.258,0.725,832.8
Brad Daugherty26CLE,21.5,10.4,3.6,0.9,1.1,0.57,0,0.777,832.6
Blake Griffin21LAC,22.5,12.1,3.8,0.8,0.5,0.506,0.292,0.642,832.2
Zion Williamson22NOP,26,7,4.6,1.1,0.6,0.608,0.368,0.714,831.6
Hakeem Olajuwon*34HOU,23.2,9.2,3,1.5,2.2,0.51,0.313,0.787,830.82
Vince Carter30NJN,25.2,6,4.8,1,0.4,0.454,0.357,0.802,830.58
Tracy McGrady*27HOU,24.6,5.3,6.5,1.3,0.5,0.431,0.331,0.707,830.56
Jason Kidd*29NJN,18.7,6.3,8.9,2.2,0.3,0.414,0.341,0.841,830.28
Baron Davis24NOH,22.9,4.3,7.5,2.4,0.4,0.395,0.321,0.673,830.07
Scottie Pippen*26CHI,21,7.7,7,1.9,1.1,0.506,0.2,0.76,829.9
Kevin Garnett*31BOS,18.8,9.2,3.4,1.4,1.3,0.539,0,0.801,829.84
Tim Duncan*31SAS,19.3,11.3,2.8,0.7,1.9,0.497,0,0.73,829.6
Gary Payton*29SEA,19.2,4.6,8.3,2.3,0.2,0.453,0.338,0.744,829.44
Kobe Bryant*21LAL,22.5,6.3,4.9,1.6,0.9,0.468,0.319,0.821,828.94
Michael Redd26MIL,25.4,4.3,2.9,1.2,0.1,0.45,0.395,0.877,828.92
Elton Brand25LAC,20,9.5,2.6,0.8,2.1,0.503,0,0.752,828.8
Kiki Vandeweghe25DEN,29.4,4.8,3.1,0.7,0.6,0.558,0.367,0.852,828.36
Shawn Kemp29CLE,20.5,9.2,2.4,1.1,1.1,0.482,0.5,0.789,828.36
David Lee26NYK,20.2,11.7,3.6,1,0.5,0.545,0,0.812,828.06
Stephon Marbury26PHO,20.8,3.4,8.3,1.9,0.1,0.432,0.314,0.795,827.84
Chris Webber*24WAS,21.9,9.5,3.8,1.6,1.7,0.482,0.317,0.589,827.64
Charles Barkley*22PHI,20,12.8,3.9,2.2,1.6,0.572,0.227,0.685,826.56
Dominique Wilkins*34LAC,29.1,7,2.2,1.2,0.3,0.453,0.247,0.835,826.22
Caron Butler27WAS,20.3,6.7,4.9,2.2,0.3,0.466,0.357,0.901,825.93
Larry Nance27PHO,22.5,8.7,3.4,1.2,2.1,0.551,0.2,0.773,825.84
Chris Mullin*25GSW,26.5,5.9,5.1,2.1,0.5,0.509,0.23,0.892,825.63
Latrell Sprewell26GSW,24.2,4.6,6.3,1.7,0.6,0.449,0.354,0.843,825.43
Terry Cummings21SDC,23.7,10.6,2.5,1.8,0.9,0.523,0,0.709,825.36
Carmelo Anthony26NYK,26.3,6.7,3,0.9,0.6,0.461,0.424,0.872,825.36
Chris Paul31LAC,18.1,5,9.2,2,0.1,0.476,0.411,0.892,825.3
Steve Nash*31PHO,18.8,4.2,10.5,0.8,0.2,0.512,0.439,0.921,824.82
Stephen Curry30GSW,27.3,5.3,5.2,1.3,0.4,0.472,0.437,0.916,824.72
Danny Fortson24GSW,16.7,16.3,0.8,0.3,0,0.58,0,0.778,824.72
Hakeem Olajuwon*36HOU,18.9,9.6,1.8,1.6,2.5,0.514,0.308,0.717,824.67
Jimmy Butler25CHI,20,5.8,3.3,1.8,0.6,0.462,0.378,0.834,824.31
Chris Mullin*26GSW,25.1,5.9,4.1,1.6,0.6,0.536,0.372,0.889,824.01
LaMarcus Aldridge26POR,21.7,8,2.4,0.9,0.8,0.512,0.182,0.814,824.01
Kareem Abdul-Jabbar*34LAL,23.9,8.7,3,0.8,2.7,0.579,0,0.706,823.68
Dwyane Wade*26MIA,24.6,4.2,6.9,1.7,0.7,0.469,0.286,0.758,823.45
Nikola Jokić23DEN,20.1,10.8,7.3,1.4,0.7,0.511,0.307,0.821,823.19
Tim Duncan*32SAS,19.3,10.7,3.5,0.5,1.7,0.504,0,0.692,822.28
Chris Mullin*28GSW,25.6,5.6,3.5,2.1,0.8,0.524,0.366,0.833,821.87
James Harden32PHI,21,7.1,10.5,1.2,0.2,0.402,0.326,0.892,821.86
Stephen Curry28GSW,25.3,4.5,6.6,1.8,0.2,0.468,0.411,0.898,821.64
Pau Gasol*28LAL,18.9,9.6,3.5,0.6,1,0.567,0.5,0.781,821.4
Kyle Lowry29TOR,21.2,4.7,6.4,2.1,0.4,0.427,0.388,0.811,821.4
Ray Allen*29SEA,23.9,4.4,3.7,1.1,0.1,0.428,0.376,0.883,821.37
Zach Randolph29MEM,20.1,12.2,2.2,0.8,0.3,0.503,0.186,0.758,820.38
Allen Iverson*28PHI,26.4,3.7,6.8,2.4,0.1,0.387,0.286,0.745,820.25
Stephon Marbury26TOT,20.2,3.2,8.9,1.6,0.1,0.431,0.318,0.817,820.08
Clyde Drexler*32HOU,21.4,7,4.4,1.8,0.7,0.506,0.357,0.809,819.91
Donovan Mitchell26CLE,28.3,4.3,4.4,1.5,0.4,0.484,0.386,0.867,819.82
Tim Hardaway*24GSW,22.9,4,9.7,2.6,0.1,0.476,0.385,0.803,819.28
Russell Westbrook22OKC,21.9,4.6,8.2,1.9,0.4,0.442,0.33,0.842,818.92
DeMarcus Cousins27NOP,25.2,12.9,5.4,1.6,1.6,0.47,0.354,0.746,818.12
Dominique Wilkins*29ATL,26.2,6.9,2.6,1.5,0.7,0.464,0.276,0.844,817.5
Chris Webber*29SAC,23,10.5,5.4,1.6,1.3,0.461,0.238,0.607,817.19
Stephon Marbury26NYK,19.8,3.1,9.3,1.4,0.1,0.431,0.321,0.833,817.19
Alex English*28DEN,25.4,6.8,5.3,1.1,1.5,0.551,0,0.84,816.96
Clyde Drexler*27POR,23.3,6.9,5.9,2,0.7,0.494,0.283,0.774,816.96
Kevin McHale*30BOS,22.6,8.4,2.7,0.4,1.4,0.604,0,0.797,816.87
DeMarcus Cousins25SAC,26.9,11.5,3.3,1.6,1.4,0.451,0.333,0.718,816.56
Kevin Durant34PHO,26,6.4,3.5,0.3,1.3,0.57,0.537,0.833,816.48
Kevin Johnson29PHO,18.7,3.9,9.2,1.5,0.2,0.507,0.368,0.859,816.24
Pau Gasol*27LAL,18.8,7.8,3.5,0.5,1.6,0.589,0,0.789,816
Allen Iverson*24PHI,28.4,3.8,4.7,2.1,0.1,0.421,0.341,0.713,816
Vince Carter25TOR,24.7,5.2,4,1.6,0.7,0.428,0.387,0.798,815.9
John Stockton*32UTA,14.7,3.1,12.3,2.4,0.3,0.542,0.449,0.804,815.5
Anthony Mason30CHH,16.2,11.4,5.7,1,0.5,0.525,0.333,0.745,814.59
John Stockton*31UTA,15.1,3.1,12.6,2.4,0.3,0.528,0.322,0.805,814.5
Vin Baker25MIL,21,10.3,2.7,1,1.4,0.505,0.278,0.687,814.05
Zach Randolph25POR,23.6,10.1,2.2,0.8,0.2,0.467,0.292,0.819,813.96
Stephen Curry24GSW,22.9,4,6.9,1.6,0.2,0.451,0.453,0.9,813.66
Andre Miller25CLE,16.5,4.7,10.9,1.6,0.4,0.454,0.253,0.817,813.14
James Harden31HOU,24.8,5.1,10.4,0.9,0.8,0.444,0.347,0.883,813.12
Domantas Sabonis26SAC,19.1,12.3,7.3,0.8,0.5,0.615,0.373,0.742,813.1
Bradley Beal27WAS,31.3,4.7,4.4,1.2,0.4,0.485,0.349,0.889,812.66
Tracy McGrady*26HOU,24.4,6.5,4.8,1.3,0.9,0.406,0.312,0.747,812.49
Derrick Rose23CHI,21.8,3.4,7.9,0.9,0.7,0.435,0.312,0.812,811.9
Moses Malone*31WSB,24.1,11.3,1.6,0.8,1.3,0.454,0,0.824,811.58
Kevin Durant20OKC,25.3,6.5,2.8,1.3,0.7,0.476,0.422,0.863,811.2
Patrick Ewing*32NYK,23.9,11,2.7,0.9,2,0.503,0.286,0.75,810.3
Michael Finley26DAL,22.6,6.3,5.3,1.3,0.4,0.457,0.401,0.82,810.24
Kobe Bryant*32LAL,25.3,5.1,4.7,1.2,0.1,0.451,0.323,0.828,810.21
Shawn Marion25PHO,19,9.3,2.7,2.1,1.3,0.44,0.34,0.851,809.93
Carmelo Anthony21DEN,26.5,4.9,2.7,1.1,0.5,0.481,0.243,0.808,809.6
Chris Paul21NOK,17.3,4.4,8.9,1.8,0,0.437,0.35,0.818,809.6
Alex English*32DEN,29.8,5,4,0.9,0.4,0.504,0.2,0.862,809.41
Rashard Lewis27SEA,22.4,6.6,2.4,1.1,0.7,0.461,0.39,0.841,809.37
Reggie Miller*24IND,24.6,3.6,3.8,1.3,0.2,0.514,0.414,0.868,809.12
Russell Westbrook23OKC,23.6,4.6,5.5,1.7,0.3,0.457,0.316,0.823,808.37
LeBron James36LAL,25,7.7,7.8,1.1,0.6,0.513,0.365,0.698,808.28
Al Jefferson23MIN,21,11.1,1.4,0.9,1.5,0.5,0,0.721,808.12
Ja Morant22MEM,27.4,5.7,6.7,1.2,0.4,0.493,0.344,0.761,807.64
Karl-Anthony Towns26MIN,24.6,9.8,3.6,1,1.1,0.529,0.41,0.822,807.35
Karl Malone*24UTA,27.7,12,2.4,1.4,0.6,0.52,0,0.7,807.3
Kyrie Irving24CLE,25.2,3.2,5.8,1.2,0.3,0.473,0.401,0.905,807.3
Joe Johnson25ATL,25,4.2,4.4,1.1,0.2,0.471,0.381,0.748,807.3
Ray Allen*27TOT,22.5,5,4.4,1.4,0.2,0.439,0.377,0.916,807.27
Roy Tarpley26DAL,20.4,11,2.4,1.2,1.8,0.544,0,0.889,807.12
Charles Barkley*30PHO,21.6,11.2,4.6,1.6,0.6,0.495,0.27,0.704,807.12
LaMarcus Aldridge29POR,23.4,10.2,1.7,0.7,1,0.466,0.352,0.845,807.12
Sidney Moncrief*25MIL,22.5,5.8,3.9,1.5,0.3,0.524,0.1,0.826,806.82
Andrew Bynum24LAL,18.7,11.8,1.4,0.5,1.9,0.558,0.2,0.692,806.08
Jeff Ruland25WSB,22.2,12.3,3.9,0.9,1,0.579,0.143,0.733,805.56
Stephon Marbury22NJN,22.2,3.2,8.4,1.5,0.2,0.432,0.283,0.813,805.23
John Stockton*25UTA,14.7,2.9,13.8,3,0.2,0.574,0.358,0.84,805.04
Jimmy Butler29MIN,21.3,5.2,4.3,2.4,1,0.471,0.378,0.787,805.03
Kyrie Irving25BOS,24.4,3.8,5.1,1.1,0.3,0.491,0.408,0.889,805
Stephon Marbury21TOT,21.3,2.9,8.9,1.2,0.2,0.428,0.335,0.799,804.96
Tim Hardaway*30MIA,20.3,3.4,8.6,1.9,0.1,0.415,0.344,0.799,804.96
Kyrie Irving29BRK,27.4,4.4,5.8,1.4,0.6,0.469,0.418,0.915,804.64
Anfernee Hardaway25ORL,20.5,4.5,5.6,1.6,0.6,0.447,0.318,0.82,804.64
Clyde Drexler*32TOT,21.8,6.3,4.8,1.8,0.6,0.461,0.36,0.824,804.16
Stephon Marbury25PHO,22.3,3.2,8.1,1.3,0.2,0.439,0.301,0.803,804
Tim Duncan*29SAS,18.6,11,3.2,0.9,2,0.484,0.4,0.629,803.88
Allen Iverson*22PHI,22,3.7,6.2,2.2,0.3,0.461,0.298,0.729,803.76
Kevin Johnson22PHO,20.4,4.2,12.2,1.7,0.3,0.505,0.091,0.882,803.6
Kawhi Leonard31LAC,23.8,6.5,3.9,1.4,0.5,0.512,0.416,0.871,803.04
Scottie Pippen*31CHI,20.2,6.5,5.7,1.9,0.5,0.474,0.368,0.701,803.01
Antonio McDyess26DEN,20.8,12.1,2.1,0.6,1.5,0.495,0,0.7,803
Paul Pierce*29BOS,25,5.9,4.1,1,0.3,0.439,0.389,0.796,802.9
Andrei Kirilenko23UTA,15.6,6.2,3.2,1.6,3.3,0.493,0.299,0.784,802.76
Dirk Nowitzki*32DAL,23,7,2.6,0.5,0.6,0.517,0.393,0.892,802.62
Blake Griffin25LAC,21.9,7.6,5.3,0.9,0.5,0.502,0.4,0.728,802.56
Moses Malone*28PHI,22.7,13.4,1.4,1,1.5,0.483,0,0.75,802.24
Kyrie Irving26BOS,23.8,5,6.9,1.5,0.5,0.487,0.401,0.873,801.9
Karl Malone*38UTA,22.4,8.6,4.3,1.9,0.7,0.454,0.36,0.797,801.8
Kevin Garnett*21MIN,18.5,9.6,4.2,1.7,1.8,0.491,0.188,0.738,801.72
Elton Brand21CHI,20.1,10.1,3.2,1,1.6,0.476,0,0.708,801.72
Nikola Vučević30ORL,24.5,11.8,3.8,1,0.6,0.48,0.406,0.827,801.35
Nikola Vučević28ORL,20.8,12,3.8,1,1.1,0.518,0.364,0.789,800.7
Jimmy Butler32MIA,21.4,5.9,5.5,1.6,0.5,0.48,0.233,0.87,800.04
Patrick Ewing*26NYK,22.7,9.3,2.4,1.5,3.5,0.567,0,0.746,800.02
Larry Johnson26CHH,20.5,8.4,4.4,0.7,0.5,0.476,0.366,0.757,799.92
Deron Williams26TOT,20.1,4,10.3,1.2,0.2,0.439,0.331,0.845,799.69
Clint Capela24HOU,16.6,12.7,1.4,0.7,1.5,0.648,0,0.636,799.68
Mookie Blaylock29ATL,17.4,5.3,5.9,2.7,0.3,0.432,0.366,0.753,799.68
Zach Randolph28MEM,20.8,11.7,1.8,1,0.4,0.488,0.288,0.778,799.24
Kyrie Irving30BRK,27.1,5.1,5.3,1,0.8,0.486,0.374,0.883,799.2
Michael Finley24DAL,21.5,5.3,4.9,1.6,0.4,0.449,0.357,0.784,799.02
Rasheed Wallace26POR,19.2,7.8,2.8,1.2,1.8,0.501,0.321,0.766,798.38
Sam Cassell34MIN,19.8,3.3,7.3,1.3,0.2,0.488,0.398,0.873,798
Tony Parker*26SAS,22,3.1,6.9,0.9,0.1,0.506,0.292,0.782,797.94
Jimmy Butler30MIA,19.9,6.7,6,1.8,0.6,0.455,0.244,0.834,797.68
Brook Lopez25BRK,20.7,6,0.9,0.5,1.8,0.563,0,0.817,797.56
Chris Webber*25SAC,20,13,4.1,1.4,2.1,0.486,0.118,0.454,797.55
Fat Lever28DEN,19.8,9.3,7.9,2.7,0.3,0.457,0.348,0.785,797.22
Julius Erving*33PHI,22.4,6.9,4,1.8,1.8,0.512,0.333,0.754,796.92
Jermaine O'Neal26IND,24.3,8.8,1.9,0.6,2,0.452,0.167,0.754,796.92
Nikola Jokić24DEN,19.9,9.7,7,1.2,0.6,0.528,0.314,0.817,796.8
Ron Harper26CLE,22,6.9,7,2,1.3,0.442,0.2,0.756,796.62
Jermaine O'Neal24IND,20.8,10.3,2,0.9,2.3,0.484,0.333,0.731,796.08
